time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-07-10 00:00:00+00:00,973.3872,4120.3536,0,972,4116,52537.5,-1403.50061,3092.534973,972,4120.799927,0.640000008,15.69999962,28.82900137,4800,972,4116,0.589999974,972,4120.799927,0.640000008,976.8000182,4116,0.029999999,976.8000182,4120.799927,0.159999996,0.494479362,Bakul
2024-07-11 00:00:00+00:00,973.3872,4120.3536,0,972,4116,54393.5,-1780.545837,3192.467419,972,4120.799927,15.06999955,85.89999719,27.74100161,4800,972,4116,8.659999966,972,4120.799927,15.06999955,976.8000182,4116,21.12999952,976.8000182,4120.799927,27.28999902,18.01214842,Bakul
2024-07-12 00:00:00+00:00,973.3872,4120.3536,8,972,4116,40918,-1449.630859,3173.975986,972,4120.799927,0.929999972,18.85999952,27.14400118,4800,972,4116,3.039999924,972,4120.799927,0.929999972,976.8000182,4116,9.309999713,976.8000182,4120.799927,7.379999817,2.985452035,Bakul
2024-07-13 00:00:00+00:00,973.3872,4120.3536,58.8,972,4116,37127,-1121.204651,3368.105404,972,4120.799927,14.78999968,85.25999885,24.80300132,4800,972,4116,25.44999961,972,4120.799927,14.78999968,976.8000182,4116,20.31999929,976.8000182,4120.799927,33.4399993,20.53211398,Bakul
2024-07-14 00:00:00+00:00,973.3872,4120.3536,0.8,972,4116,42422,-561.7632446,3402.634079,972,4120.799927,64.36999804,210.5299958,28.18800142,4800,972,4116,29.51999964,972,4120.799927,64.36999804,976.8000182,4116,0.02,976.8000182,4120.799927,11.86999964,46.57449283,Bakul
2024-07-15 00:00:00+00:00,973.3872,4120.3536,10.4,972,4116,55113.5,-165.1212158,3372.623344,972,4120.799927,0.269999992,13.82999973,28.19800138,4800,972,4116,7.489999876,972,4120.799927,0.269999992,976.8000182,4116,3.749999969,976.8000182,4120.799927,0,0.770189848,Bakul
2024-07-16 00:00:00+00:00,973.3872,4120.3536,20,972,4116,57389.5,-97.4831543,3406.414326,972,4120.799927,0.07,12.19999972,27.62400144,4800,972,4116,4.589999791,972,4120.799927,0.07,976.8000182,4116,5.149999894,976.8000182,4120.799927,0.639999961,0.654838319,Bakul
2024-07-17 00:00:00+00:00,973.3872,4120.3536,1.6,972,4116,58702,-51.95129395,3311.908588,972,4120.799927,0,11.51999976,27.25100145,4800,972,4116,0,972,4120.799927,0,976.8000182,4116,0,976.8000182,4120.799927,0,0,Bakul
2024-07-18 00:00:00+00:00,973.3872,4120.3536,29.2,972,4116,56193,-36.79882813,3316.516495,972,4120.799927,0,11.51999976,29.24300146,4800,972,4116,0.959999979,972,4120.799927,0,976.8000182,4116,5.5,976.8000182,4120.799927,7.900000015,2.28207593,Bakul
2024-07-19 00:00:00+00:00,973.3872,4120.3536,18,972,4116,45512,-161.6021729,3468.043087,972,4120.799927,5.739999934,39.74999935,26.15500125,4800,972,4116,8.559999823,972,4120.799927,5.739999934,976.8000182,4116,2.459999979,976.8000182,4120.799927,3.389999866,5.222326476,Bakul
