time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-07-11 00:00:00+00:00,943.536,3502.608,51.816,948,3504,42283,-173.5,3326.899395,943.1999818,3501.599854,90.85999793,342.2999904,26.19900137,4800,943.1999818,3501.599854,90.85999793,943.1999818,3506.39978,57.88999901,948,3501.599854,44.66999887,948,3506.39978,41.88999867,81.14556297,GEV
2024-07-12 00:00:00+00:00,943.536,3502.608,157.988,948,3504,24731.5,-140.5,3403.092964,943.1999818,3501.599854,169.5399958,620.6499861,27.96300137,4800,943.1999818,3501.599854,169.5399958,943.1999818,3506.39978,161.6699968,948,3501.599854,251.2899919,948,3506.39978,207.4999967,173.0813038,GEV
2024-07-13 00:00:00+00:00,943.536,3502.608,359.664,948,3504,18405,-192,3433.320629,943.1999818,3501.599854,256.9999946,854.5899808,27.21700135,4800,943.1999818,3501.599854,256.9999946,943.1999818,3506.39978,290.6699954,948,3501.599854,232.1299953,948,3506.39978,232.3699958,261.8396466,GEV
2024-07-14 00:00:00+00:00,943.536,3502.608,144.78,948,3504,24936,-319,3314.126419,943.1999818,3501.599854,88.07999733,354.2699913,27.06700125,4800,943.1999818,3501.599854,88.07999733,943.1999818,3506.39978,99.07999807,948,3501.599854,76.55999749,948,3506.39978,82.93999718,89.51612173,GEV
2024-07-15 00:00:00+00:00,943.536,3502.608,21.844,948,3504,19071,-189.5,3414.632256,943.1999818,3501.599854,58.00999866,265.9599945,27.67700133,4800,943.1999818,3501.599854,58.00999866,943.1999818,3506.39978,60.12999804,948,3501.599854,47.49999905,948,3506.39978,67.5099993,57.98262024,GEV
2024-07-16 00:00:00+00:00,943.536,3502.608,12.192,948,3504,21597.5,-619.5,3473.559719,943.1999818,3501.599854,14.55999959,91.94999822,26.0660012,4800,943.1999818,3501.599854,14.55999959,943.1999818,3506.39978,15.70999972,948,3501.599854,16.86999951,948,3506.39978,20.43999996,14.99882476,GEV
2024-07-17 00:00:00+00:00,943.536,3502.608,44.704,948,3504,36338,-672,3404.160175,943.1999818,3501.599854,34.34999971,168.6899977,26.16900125,4800,943.1999818,3501.599854,34.34999971,943.1999818,3506.39978,23.97999937,948,3501.599854,20.76999945,948,3506.39978,21.10999972,31.37875323,GEV
2024-07-18 00:00:00+00:00,943.536,3502.608,51.816,948,3504,19264.5,-348,3474.221722,943.1999818,3501.599854,23.4299993,119.7699973,27.6720013,4800,943.1999818,3501.599854,23.4299993,943.1999818,3506.39978,12.40999971,948,3501.599854,24.73999946,948,3506.39978,14.50999953,21.21866749,GEV
2024-07-19 00:00:00+00:00,943.536,3502.608,72.136,948,3504,17126.5,-30.5,3552.016449,943.1999818,3501.599854,59.36999863,261.0999953,28.33200151,4800,943.1999818,3501.599854,59.36999863,943.1999818,3506.39978,78.81999828,948,3501.599854,62.45999891,948,3506.39978,68.52999926,63.47485965,GEV
2024-07-20 00:00:00+00:00,943.536,3502.608,89.408,948,3504,16310,-185.5,3491.200016,943.1999818,3501.599854,105.6099968,425.3999913,28.4430013,4800,943.1999818,3501.599854,105.6099968,943.1999818,3506.39978,86.58999832,948,3501.599854,71.67999793,948,3506.39978,65.79999831,99.43313656,GEV
2024-07-21 00:00:00+00:00,943.536,3502.608,311.404,948,3504,24849.5,-84,3580.65551,943.1999818,3501.599854,118.5199968,468.1899897,28.05900132,4800,943.1999818,3501.599854,118.5199968,943.1999818,3506.39978,112.6499964,948,3501.599854,132.7099956,948,3506.39978,125.2499977,118.2569698,GEV
2024-07-22 00:00:00+00:00,943.536,3502.608,244.856,948,3504,13879,-90.5,3487.821346,943.1999818,3501.599854,192.3699967,693.9999862,27.36500147,4800,943.1999818,3501.599854,192.3699967,943.1999818,3506.39978,192.0699953,948,3501.599854,202.0499955,948,3506.39978,189.2399956,192.8006441,GEV
2024-07-23 00:00:00+00:00,943.536,3502.608,159.512,948,3504,17580,-34,3480.2812,943.1999818,3501.599854,252.0699941,843.0999811,28.60900128,4800,943.1999818,3501.599854,252.0699941,943.1999818,3506.39978,175.4899959,948,3501.599854,295.8199938,948,3506.39978,247.439995,239.4621837,GEV
2024-07-24 00:00:00+00:00,943.536,3502.608,269.24,948,3504,14012,-26,3527.187439,943.1999818,3501.599854,249.1799932,854.6499825,25.98800132,4800,943.1999818,3501.599854,249.1799932,943.1999818,3506.39978,277.8399954,948,3501.599854,225.5299947,948,3506.39978,226.9299943,253.1434606,GEV
2024-07-25 00:00:00+00:00,943.536,3502.608,189.992,948,3504,9974.5,-202,3371.373886,943.1999818,3501.599854,144.8199972,542.5499899,26.82700139,4800,943.1999818,3501.599854,144.8199972,943.1999818,3506.39978,139.7099977,948,3501.599854,132.1799973,948,3506.39978,133.6799965,142.9590791,GEV
2024-07-26 00:00:00+00:00,943.536,3502.608,22.86,948,3504,27400,-263,3150.250378,943.1999818,3501.599854,18.11999966,117.6899977,27.84600115,4800,943.1999818,3501.599854,18.11999966,943.1999818,3506.39978,23.73999945,948,3501.599854,17.65999971,948,3506.39978,24.91999938,19.2923388,GEV
2024-07-27 00:00:00+00:00,943.536,3502.608,14.224,948,3504,23607,-223.5,3229.600784,943.1999818,3501.599854,41.72999937,204.7299952,27.90100121,4800,943.1999818,3501.599854,41.72999937,943.1999818,3506.39978,30.55999945,948,3501.599854,35.40999908,948,3506.39978,19.88999945,38.87749296,GEV
2024-07-28 00:00:00+00:00,943.536,3502.608,26.924,948,3504,10709.5,-206,3456.93343,943.1999818,3501.599854,52.31999889,254.6599917,28.05100146,4800,943.1999818,3501.599854,52.31999889,943.1999818,3506.39978,51.68999901,948,3501.599854,52.26999887,948,3506.39978,54.24999918,52.22254559,GEV
